Hospital_Name,Doctor,Department,Dr_image
Ichilov Sourasky Medical Centre Tel Aviv,Prof. Dr. Shlomi Cohen,Child gastroenterology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Dr. Gil Beer,Pediatric cardiology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Prof. Dr. Igor Sukhotnik,Pediatric surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Prof. Dr. Aviva Fattal-Valvsky,Pediatric neurology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Dr. Daphna Mezad,Child ophthalmology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Dr. Dror Ovadia,Pediatric orthopedics,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Dr. David Leshem,"Child plastic, reconstructive surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Dr. Moran Lavie,Child sleep medicine,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Prof. Dr. Itzhak Shapira,Rehabilitation,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Prof. Dr. Murat Akkus,Thoracic surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Prof. Dr. Tonguc Isken,"Plastic, aesthetic surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Prof. Dr. Suna Buyukozturk,Allergology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Prof. Dr. Yilmaz Aslan,"Urology, andrology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Prof. Dr. Akin Yildiz,Nuclear medicine,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Prof. Dr. Baris Okcun,Cardiology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Prof. Dr. Askin Ali Korkmaz,Cardiovascular surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Prof. Dr. Teoman Yanmaz,Medical oncology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Dr. Yeliz Karakoca,"Dermatology, venerology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Dr. Nihan Yakut,"Dietology, nutriciology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Prof. Dr. Serkan Orhan,Otolaryngology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Prof. Dr. Ayse Kubat Uzum,Endocrinology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Prof. Dr. Abdullah Ozkaya,Ophthalmology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Prof. Dr. Yusuf Ziya Erzin,Gastroenterology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Prof. Dr. Ediz Altinli,"General, oncological surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Prof. Dr. Cihat Sen,"Obstetrics, gynecology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Dr. Mahmut Alan Kaya,Hair transplantation,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Prof. Dr. Ali Irfan Emre Tekgunduz,"Hematology, BMT",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Dr. Emine Barin,"IVF, genetics, andrology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Prof. Dr. Sibel Gundes,Infection diseases,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Prof. Dr. Timur Selcuk Akpinar,Internal medicine,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Prof. Dr. Mehmet Halit Yilmaz,Interventional radiology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Prof. Dr. Kamil Yalcin Polat,Organ transplantation,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Dr. Mesut Dursun,Neonatal intensive care,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Prof. Dr. Burcu Altunrende,Neurology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,"Prof. Dr. Melih Bozkurt, Ph.D.",Neurosurgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Prof. Dr. Erhun Eyuboglu,Weight loss surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Prof. Dr. Mustafa Kurklu,"Orthopedics, traumatology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Prof. Dr. Muge Gundoglu,Pediatric hematology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Dr. Bahar Ozcabi,Pediatric endocrinology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Prof. Dr. Mahmut Civilibal,Pediatric nephrology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Prof. Dr. Feryal Gun Soysal,Pediatric surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Dr. Alfiya Vehbioglu,Pediatrics,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Dr. Ayse Burcu Durak,Psychology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
Memorial Bahcelievler Hospital Istanbul,Prof. Dr. Fazilet Oner Dincbas,Radiation oncology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F3475%2Fclk2h4pd1002d0ar0ea0hhsim.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,Prof. Dr. Josep Brugada Terradellas,Pediatric arrhythmology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,Dr. Jose Maria Caffarena Calvar,"Pediatric cardiology, cardiosurgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,Dr. Marta Simo Nebot,Child abuse,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,"Dr. Laia Alsina Manrique de Lara, Ph.D.","Pediatric allergology, immunology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,Prof. Dr. Xavier Tarrado Castellarnau,Pediatric surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,Prof. Dr. Josep Rubio Palau,Pediatric maxillofacial surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,Prof. Dr. Sergi Navarro Vilarrubi,Pediatric palliative care,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,Prof. Dr. Eulalia Baselga Torres,Pediatric dermatology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,Dr. Martha Ramon Krauel,Pediatric endocrinology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,Prof. Dr. Angels Garcia Cazorla,Pediatric metabolic diseases,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,Dr. Andres Nascimento Osorio,Pediatric neuromuscular diseases,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,"Prof. Dr. Francesc Palau Martinez, Ph.D.","Pediatric rare diseases, genetics",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,Prof. Dr. Alexis Arzimanoglou,Pediatric epilepsy,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,Dr. Javier Martin de Carpi,"Pediatric gastroenterology, nutrition",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,Prof. Dr. Ruben Berrueco Moreno,Pediatric hematology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,"Dr. Gil Rodas Font, Ph.D.",Pediatric sports medicine,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,Prof. Dr. Alvaro Madrid Aris,Pediatric nephrology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,Prof. Dr. Martin Iriondo Sanz,Neonatology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,Prof. Dr. Jose Hinojosa Mena-Bernal,Pediatric neurosurgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,Prof. Dr. Thais Armangue Salvador,Pediatric neuroimmunology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,Prof. Dr. Maria Carme Fons Estupina,Pediatric neurology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,Prof. Dr. Alejandro Rivera Baro,Pediatric dentistry,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,"Dr. Joan Prat Bartomeu, Ph.D.",Pediatric ophthalmology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,Dr. Andres Morales La Madrid,Pediatric oncology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,"Prof. Dr. Cesar Galo Garcia Fontecha, Ph.D.","Pediatric orthopedics, traumatology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,Dr. Oliver Haag Heinz,Pediatric otolaryngology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,Prof. Dr. Montserrat Dolz i Abadia,Pediatric psychiatry,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,Dr. Natalia Rodriguez Nieves,Pediatric rehabilitation,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,Prof. Dr. Jordi Anton Lopez,Pediatric rheumatology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,Dr. Julia Marsal Ricoma,Pediatric stem cell transplantation,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,Dr. Rosa Gassio Subirachs,Pediatric learning disorders,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,Prof. Dr. Juan Dario Ortigoza Escobar,Pediatric movement disorders,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,PD. Dr. Oscar Ramon Sans Capdevila,Pediatric sleep disorders,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,"Prof. Dr. Luis Garcia Aparicio, Ph.D.",Pediatric urology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,Dr. Maria Cols Roig,Pediatric pulmonology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,Dr. Claudia Fortuny Guasch,Pediatric infectious disease,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
University Pediatric Hospital Sant Joan de Deu Barcelona,Prof. Dr. Silvia Ricart Campos,Pediatric chronic disease,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1074%2Fcld0maze4002r08uqa6ah4cj6.jpg&w=100&q=100
Anadolu Medical Centre,Prof. Dr. Ertan Okmen,Cardiology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Dr. Resmiye Besikci,Pediatric cardiology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Prof. Dr. Savas Kansoy,"Hematology, oncology, BMT",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Prof. Dr. Hasim Ustunsoy,Cardiovascular surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Prof. Dr. Cihan Top,"Internal medicine, check-up",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Prof. Dr. Serdar Turhal,Medical oncology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Prof. Dr. Semih Aki,Rehabilitation,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Prof. Dr. A. Melih Ozel,Gastroenterology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Dr. M. Coskun Acay,Dermatology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Prof. Dr. Bulent Evren Erkul,Otolaryngology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Dr. Aysegul Karahan Zor,"Arrhythmia, electrophysiology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Prof. Dr. Ilhan Tarkun,Endocrinology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Prof. Dr. Haluk Duman,"Plastic, esthetic surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Prof. Dr. Metin Cakmakci,Surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Prof. Dr. Murat Dede,"Gynecology, obstetrics",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
Anadolu Medical Centre,Assoc. Prof. Dr. Elif Hakko,Infectious diseases,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1315%2Fcldhk27i800bc09mm1trz1d6q.jpg&w=100&q=100
